Trace 4 8 16 32 64
T1 0.06755495071411133 0.09392118453979492 0.043272972106933594 0.022644996643066406 0.04988527297973633
T2 0.02035665512084961 0.11733865737915039 0.0479893684387207 0.020393848419189453 0.01708221435546875
T3 0.04626035690307617 0.09499025344848633 0.048610687255859375 0.027723312377929688 0.051950931549072266
T4 0.8972058296203613 8.055400848388672 2.098393440246582 2.7924580574035645 3.205322742462158
T5 0.5404348373413086 0.02479839324951172 0.08286333084106445 0.05717897415161133 0.37512636184692383
T6 0.339231014251709 9.26390790939331 0.6738505363464355 0.21918010711669922 1.8244342803955078
T7 0.5150370597839355 0.44994020462036133 0.9688005447387695 20.893489360809326 8.345543384552002
T8 0.5390267372131348 0.1366729736328125 0.24840211868286133 0.20978879928588867 2.530151844024658
T9 0.0921640396118164 0.05893659591674805 0.07389497756958008 0.09034061431884766 0.23601055145263672
T10 0.11044502258300781 0.3313603401184082 0.08397102355957031 0.04071187973022461 0.2989530563354492
T11 0.02236461639404297 813.960479259491 96.62797689437866 12.955053806304932 2.8497776985168457
T12 0.044522762298583984 67.468590259552 13.099706172943115 2.4015517234802246 3.9735546112060547
