Trace 4 8 16 32 64
T1 0.047343782190740286 0.013524229725752492 0.013518594820178427 0.0028136829558406268 0.03619305802589631
T2 0.014117373408820109 0.007921788590579001 0.011353776494824653 0.0012704032659826628 0.0009273572755885209
T3 0.04262245575190058 0.012923578513044848 0.014043501509023303 0.004869880717479097 0.02762909164409534
T4 1.4946660802716982 3.7130959913599257 1.0379116310306271 1.3541664409956162 3.1021791530458325
T5 0.5298229984900961 0.025192650413276008 0.08285442376062557 0.055285361577918746 0.37296749928000805
T6 0.33893643147839736 8.848719119735371 0.6582101714344653 0.21189909739325685 1.84164456718511
T7 0.21834012664039626 0.13080962429139564 0.28749838011162343 2.6431846153755876 1.4717593984273165
T8 0.3181956183680682 0.09702894241443183 0.1544003465569903 0.1315439187108869 1.2477861475810956
T9 0.09247661912742727 0.06168448408249885 0.07589223102129952 0.09400558320348185 0.2469295823557004
T10 0.05669786597597344 0.32923755423784096 0.07247166251804849 0.026071721480779575 0.27417864726831587
T11 0.022883666776078008 791.0432002916043 94.80269752674656 14.456535795717627 5.1307838103143695
T12 0.040655360136776966 58.89533684870668 11.418512090867516 2.0436925620749378 3.403237927138079
